3255,3200 3337 3315 3255
2813,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
3255,3200 3337 3315 3255
2693,2753 2693 2470 2860 2388 2548 2715
2862,3010 3042 2662 2508 2862 2420 2677 2999
2970,2562 2724 2343 2890 3052 2478 2734 2577 2865 3058 2710 2970
2544,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
3255,3200 3337 3315 3255
605,705 386 455 457 499 693 566 444 605 604
2604,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
3257,3257 3325 3142
1019,1025 389 774 519 393 651 656 667 416 1060 557 689 817 696 828 701 577 1092 843 589 1105 982 348 350 992 738 356 870 487 504 373 1016 1019 764 893
2483,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
3142,3257 3325 3142
2750,2567 2951 2845 2848 2467 2983 2728 2474 2610 2742 2359 2620 2750 2757 2642 2644 3033 2400 3064
3325,3257 3325 3142
2654,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
2984,3044 2888 2984 2957 2868 2806 2650 2619 2652 2974 2687
3136,3136 3246 3471 3280 3247 3538 3220 3447 3166
2498,2498 2674 2421 2938 2395
457,705 386 455 457 499 693 566 444 605 604
3382,3235 3428 3205 3154 3382
3395,3264 3395 3560 3498 3539 3319 3547
2439,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
114,4 8 268 19 278 29 157 31 164 40 171 299 49 50 177 180 184 71 76 83 85 91 223 225 228 230 238 114 121 252 125
2642,2567 2951 2845 2848 2467 2983 2728 2474 2610 2742 2359 2620 2750 2757 2642 2644 3033 2400 3064
3337,3200 3337 3315 3255
2424,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
3255,3200 3337 3315 3255
2470,2753 2693 2470 2860 2388 2548 2715
3337,3200 3337 3315 3255
2392,2392 2954 2854 2984
3264,3264 3395 3560 3498 3539 3319 3547
2498,2498 2674 2421 2938 2395
2830,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
2868,3044 2888 2984 2957 2868 2806 2650 2619 2652 2974 2687
705,705 386 455 457 499 693 566 444 605 604
3042,3010 3042 2662 2508 2862 2420 2677 2999
2677,3010 3042 2662 2508 2862 2420 2677 2999
334,522 657 786 403 533 666 552 936 941 948 441 315 316 829 318 320 321 707 325 326 582 1093 1094 330 333 334 847 593 338 723 342 477 359 360 1002 1003 882 500 501
2715,2753 2693 2470 2860 2388 2548 2715
2862,3010 3042 2662 2508 2862 2420 2677 2999
3205,3235 3428 3205 3154 3382
2984,2392 2954 2854 2984
71,4 8 268 19 278 29 157 31 164 40 171 299 49 50 177 180 184 71 76 83 85 91 223 225 228 230 238 114 121 252 125
705,705 386 455 457 499 693 566 444 605 604
2742,2567 2951 2845 2848 2467 2983 2728 2474 2610 2742 2359 2620 2750 2757 2642 2644 3033 2400 3064
2420,3010 3042 2662 2508 2862 2420 2677 2999
2974,3044 2888 2984 2957 2868 2806 2650 2619 2652 2974 2687
2862,3010 3042 2662 2508 2862 2420 2677 2999
501,522 657 786 403 533 666 552 936 941 948 441 315 316 829 318 320 321 707 325 326 582 1093 1094 330 333 334 847 593 338 723 342 477 359 360 1002 1003 882 500 501
2984,2392 2954 2854 2984
3382,3235 3428 3205 3154 3382
3058,2562 2724 2343 2890 3052 2478 2734 2577 2865 3058 2710 2970
3042,3010 3042 2662 2508 2862 2420 2677 2999
76,4 8 268 19 278 29 157 31 164 40 171 299 49 50 177 180 184 71 76 83 85 91 223 225 228 230 238 114 121 252 125
2753,2753 2693 2470 2860 2388 2548 2715
2937,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
3560,3264 3395 3560 3498 3539 3319 3547
2392,2392 2954 2854 2984
2392,2392 2954 2854 2984
386,705 386 455 457 499 693 566 444 605 604
3447,3136 3246 3471 3280 3247 3538 3220 3447 3166
3539,3264 3395 3560 3498 3539 3319 3547
3136,3136 3246 3471 3280 3247 3538 3220 3447 3166
1105,1025 389 774 519 393 651 656 667 416 1060 557 689 817 696 828 701 577 1092 843 589 1105 982 348 350 992 738 356 870 487 504 373 1016 1019 764 893
2954,2392 2954 2854 2984
2974,3044 2888 2984 2957 2868 2806 2650 2619 2652 2974 2687
2974,3044 2888 2984 2957 2868 2806 2650 2619 2652 2974 2687
2879,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
3547,3264 3395 3560 3498 3539 3319 3547
2860,2753 2693 2470 2860 2388 2548 2715
2854,2392 2954 2854 2984
3142,3257 3325 3142
2392,2392 2954 2854 2984
320,522 657 786 403 533 666 552 936 941 948 441 315 316 829 318 320 321 707 325 326 582 1093 1094 330 333 334 847 593 338 723 342 477 359 360 1002 1003 882 500 501
3325,3257 3325 3142
3247,3136 3246 3471 3280 3247 3538 3220 3447 3166
3042,3010 3042 2662 2508 2862 2420 2677 2999
441,522 657 786 403 533 666 552 936 941 948 441 315 316 829 318 320 321 707 325 326 582 1093 1094 330 333 334 847 593 338 723 342 477 359 360 1002 1003 882 500 501
3325,3257 3325 3142
941,522 657 786 403 533 666 552 936 941 948 441 315 316 829 318 320 321 707 325 326 582 1093 1094 330 333 334 847 593 338 723 342 477 359 360 1002 1003 882 500 501
1278,1216 1123 1189 1222 1194 1325 1327 1201 1298 1141 1173 1175 1237 1269 1275 1308 1149 1278
3257,3257 3325 3142
3200,3200 3337 3315 3255
3142,3257 3325 3142
705,705 386 455 457 499 693 566 444 605 604
2470,2753 2693 2470 2860 2388 2548 2715
3200,3200 3337 3315 3255
3538,3136 3246 3471 3280 3247 3538 3220 3447 3166
3560,3264 3395 3560 3498 3539 3319 3547
2693,2753 2693 2470 2860 2388 2548 2715
177,4 8 268 19 278 29 157 31 164 40 171 299 49 50 177 180 184 71 76 83 85 91 223 225 228 230 238 114 121 252 125
2392,2392 2954 2854 2984
2478,2562 2724 2343 2890 3052 2478 2734 2577 2865 3058 2710 2970
2983,2567 2951 2845 2848 2467 2983 2728 2474 2610 2742 2359 2620 2750 2757 2642 2644 3033 2400 3064
3136,3136 3246 3471 3280 3247 3538 3220 3447 3166
2677,3010 3042 2662 2508 2862 2420 2677 2999
817,1025 389 774 519 393 651 656 667 416 1060 557 689 817 696 828 701 577 1092 843 589 1105 982 348 350 992 738 356 870 487 504 373 1016 1019 764 893
2967,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
2662,3010 3042 2662 2508 2862 2420 2677 2999
3042,3010 3042 2662 2508 2862 2420 2677 2999
3325,3257 3325 3142
3200,3200 3337 3315 3255
2984,2392 2954 2854 2984
3539,3264 3395 3560 3498 3539 3319 3547
2954,2392 2954 2854 2984
2562,2562 2724 2343 2890 3052 2478 2734 2577 2865 3058 2710 2970
705,705 386 455 457 499 693 566 444 605 604
577,1025 389 774 519 393 651 656 667 416 1060 557 689 817 696 828 701 577 1092 843 589 1105 982 348 350 992 738 356 870 487 504 373 1016 1019 764 893
3136,3136 3246 3471 3280 3247 3538 3220 3447 3166
2890,2562 2724 2343 2890 3052 2478 2734 2577 2865 3058 2710 2970
360,522 657 786 403 533 666 552 936 941 948 441 315 316 829 318 320 321 707 325 326 582 1093 1094 330 333 334 847 593 338 723 342 477 359 360 1002 1003 882 500 501
774,1025 389 774 519 393 651 656 667 416 1060 557 689 817 696 828 701 577 1092 843 589 1105 982 348 350 992 738 356 870 487 504 373 1016 1019 764 893
2693,2753 2693 2470 2860 2388 2548 2715
3255,3200 3337 3315 3255
1201,1216 1123 1189 1222 1194 1325 1327 1201 1298 1141 1173 1175 1237 1269 1275 1308 1149 1278
605,705 386 455 457 499 693 566 444 605 604
2854,2392 2954 2854 2984
3235,3235 3428 3205 3154 3382
3337,3200 3337 3315 3255
3315,3200 3337 3315 3255
2677,3010 3042 2662 2508 2862 2420 2677 2999
2807,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
2392,2392 2954 2854 2984
705,705 386 455 457 499 693 566 444 605 604
2654,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
2677,3010 3042 2662 2508 2862 2420 2677 2999
2420,3010 3042 2662 2508 2862 2420 2677 2999
3264,3264 3395 3560 3498 3539 3319 3547
2728,2567 2951 2845 2848 2467 2983 2728 2474 2610 2742 2359 2620 2750 2757 2642 2644 3033 2400 3064
2715,2753 2693 2470 2860 2388 2548 2715
604,705 386 455 457 499 693 566 444 605 604
2999,3010 3042 2662 2508 2862 2420 2677 2999
2428,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
2395,2498 2674 2421 2938 2395
455,705 386 455 457 499 693 566 444 605 604
3142,3257 3325 3142
2470,2753 2693 2470 2860 2388 2548 2715
2677,3010 3042 2662 2508 2862 2420 2677 2999
2939,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
3325,3257 3325 3142
1216,1216 1123 1189 1222 1194 1325 1327 1201 1298 1141 1173 1175 1237 1269 1275 1308 1149 1278
3073,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
2938,2498 2674 2421 2938 2395
2954,2392 2954 2854 2984
2860,2753 2693 2470 2860 2388 2548 2715
3255,3200 3337 3315 3255
3319,3264 3395 3560 3498 3539 3319 3547
2650,3044 2888 2984 2957 2868 2806 2650 2619 2652 2974 2687
2951,2567 2951 2845 2848 2467 2983 2728 2474 2610 2742 2359 2620 2750 2757 2642 2644 3033 2400 3064
2867,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
3052,2562 2724 2343 2890 3052 2478 2734 2577 2865 3058 2710 2970
3136,3136 3246 3471 3280 3247 3538 3220 3447 3166
1237,1216 1123 1189 1222 1194 1325 1327 1201 1298 1141 1173 1175 1237 1269 1275 1308 1149 1278
2478,2562 2724 2343 2890 3052 2478 2734 2577 2865 3058 2710 2970
3560,3264 3395 3560 3498 3539 3319 3547
3010,3010 3042 2662 2508 2862 2420 2677 2999
3200,3200 3337 3315 3255
3264,3264 3395 3560 3498 3539 3319 3547
941,522 657 786 403 533 666 552 936 941 948 441 315 316 829 318 320 321 707 325 326 582 1093 1094 330 333 334 847 593 338 723 342 477 359 360 1002 1003 882 500 501
1269,1216 1123 1189 1222 1194 1325 1327 1201 1298 1141 1173 1175 1237 1269 1275 1308 1149 1278
2893,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
2568,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
1019,1025 389 774 519 393 651 656 667 416 1060 557 689 817 696 828 701 577 1092 843 589 1105 982 348 350 992 738 356 870 487 504 373 1016 1019 764 893
2420,3010 3042 2662 2508 2862 2420 2677 2999
1141,1216 1123 1189 1222 1194 1325 1327 1201 1298 1141 1173 1175 1237 1269 1275 1308 1149 1278
3154,3235 3428 3205 3154 3382
2860,2753 2693 2470 2860 2388 2548 2715
316,522 657 786 403 533 666 552 936 941 948 441 315 316 829 318 320 321 707 325 326 582 1093 1094 330 333 334 847 593 338 723 342 477 359 360 1002 1003 882 500 501
2474,2567 2951 2845 2848 2467 2983 2728 2474 2610 2742 2359 2620 2750 2757 2642 2644 3033 2400 3064
3073,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
2604,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
2344,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
3154,3235 3428 3205 3154 3382
3337,3200 3337 3315 3255
1175,1216 1123 1189 1222 1194 1325 1327 1201 1298 1141 1173 1175 1237 1269 1275 1308 1149 1278
2970,2562 2724 2343 2890 3052 2478 2734 2577 2865 3058 2710 2970
1275,1216 1123 1189 1222 1194 1325 1327 1201 1298 1141 1173 1175 1237 1269 1275 1308 1149 1278
455,705 386 455 457 499 693 566 444 605 604
3044,3044 2888 2984 2957 2868 2806 2650 2619 2652 2974 2687
2984,2392 2954 2854 2984
3538,3136 3246 3471 3280 3247 3538 3220 3447 3166
2860,2753 2693 2470 2860 2388 2548 2715
3539,3264 3395 3560 3498 3539 3319 3547
3026,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
1278,1216 1123 1189 1222 1194 1325 1327 1201 1298 1141 1173 1175 1237 1269 1275 1308 1149 1278
3325,3257 3325 3142
3052,2562 2724 2343 2890 3052 2478 2734 2577 2865 3058 2710 2970
477,522 657 786 403 533 666 552 936 941 948 441 315 316 829 318 320 321 707 325 326 582 1093 1094 330 333 334 847 593 338 723 342 477 359 360 1002 1003 882 500 501
2760,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
2895,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
3325,3257 3325 3142
2954,2392 2954 2854 2984
19,4 8 268 19 278 29 157 31 164 40 171 299 49 50 177 180 184 71 76 83 85 91 223 225 228 230 238 114 121 252 125
2424,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
2388,2753 2693 2470 2860 2388 2548 2715
416,1025 389 774 519 393 651 656 667 416 1060 557 689 817 696 828 701 577 1092 843 589 1105 982 348 350 992 738 356 870 487 504 373 1016 1019 764 893
1123,1216 1123 1189 1222 1194 1325 1327 1201 1298 1141 1173 1175 1237 1269 1275 1308 1149 1278
829,522 657 786 403 533 666 552 936 941 948 441 315 316 829 318 320 321 707 325 326 582 1093 1094 330 333 334 847 593 338 723 342 477 359 360 1002 1003 882 500 501
2710,2562 2724 2343 2890 3052 2478 2734 2577 2865 3058 2710 2970
50,4 8 268 19 278 29 157 31 164 40 171 299 49 50 177 180 184 71 76 83 85 91 223 225 228 230 238 114 121 252 125
2724,2562 2724 2343 2890 3052 2478 2734 2577 2865 3058 2710 2970
4,4 8 268 19 278 29 157 31 164 40 171 299 49 50 177 180 184 71 76 83 85 91 223 225 228 230 238 114 121 252 125
71,4 8 268 19 278 29 157 31 164 40 171 299 49 50 177 180 184 71 76 83 85 91 223 225 228 230 238 114 121 252 125
3560,3264 3395 3560 3498 3539 3319 3547
3058,2562 2724 2343 2890 3052 2478 2734 2577 2865 3058 2710 2970
2865,2562 2724 2343 2890 3052 2478 2734 2577 2865 3058 2710 2970
3255,3200 3337 3315 3255
3315,3200 3337 3315 3255
1278,1216 1123 1189 1222 1194 1325 1327 1201 1298 1141 1173 1175 1237 1269 1275 1308 1149 1278
2470,2753 2693 2470 2860 2388 2548 2715
2850,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
3255,3200 3337 3315 3255
31,4 8 268 19 278 29 157 31 164 40 171 299 49 50 177 180 184 71 76 83 85 91 223 225 228 230 238 114 121 252 125
3447,3136 3246 3471 3280 3247 3538 3220 3447 3166
171,4 8 268 19 278 29 157 31 164 40 171 299 49 50 177 180 184 71 76 83 85 91 223 225 228 230 238 114 121 252 125
3498,3264 3395 3560 3498 3539 3319 3547
2819,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
2662,3010 3042 2662 2508 2862 2420 2677 2999
2548,2753 2693 2470 2860 2388 2548 2715
315,522 657 786 403 533 666 552 936 941 948 441 315 316 829 318 320 321 707 325 326 582 1093 1094 330 333 334 847 593 338 723 342 477 359 360 1002 1003 882 500 501
3337,3200 3337 3315 3255
589,1025 389 774 519 393 651 656 667 416 1060 557 689 817 696 828 701 577 1092 843 589 1105 982 348 350 992 738 356 870 487 504 373 1016 1019 764 893
2438,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
3319,3264 3395 3560 3498 3539 3319 3547
2888,3044 2888 2984 2957 2868 2806 2650 2619 2652 2974 2687
2674,2498 2674 2421 2938 2395
2699,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
1175,1216 1123 1189 1222 1194 1325 1327 1201 1298 1141 1173 1175 1237 1269 1275 1308 1149 1278
76,4 8 268 19 278 29 157 31 164 40 171 299 49 50 177 180 184 71 76 83 85 91 223 225 228 230 238 114 121 252 125
338,522 657 786 403 533 666 552 936 941 948 441 315 316 829 318 320 321 707 325 326 582 1093 1094 330 333 334 847 593 338 723 342 477 359 360 1002 1003 882 500 501
3337,3200 3337 3315 3255
667,1025 389 774 519 393 651 656 667 416 1060 557 689 817 696 828 701 577 1092 843 589 1105 982 348 350 992 738 356 870 487 504 373 1016 1019 764 893
157,4 8 268 19 278 29 157 31 164 40 171 299 49 50 177 180 184 71 76 83 85 91 223 225 228 230 238 114 121 252 125
225,4 8 268 19 278 29 157 31 164 40 171 299 49 50 177 180 184 71 76 83 85 91 223 225 228 230 238 114 121 252 125
2823,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
2346,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
3142,3257 3325 3142
2474,2567 2951 2845 2848 2467 2983 2728 2474 2610 2742 2359 2620 2750 2757 2642 2644 3033 2400 3064
225,4 8 268 19 278 29 157 31 164 40 171 299 49 50 177 180 184 71 76 83 85 91 223 225 228 230 238 114 121 252 125
3257,3257 3325 3142
3560,3264 3395 3560 3498 3539 3319 3547
2984,2392 2954 2854 2984
2781,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
3235,3235 3428 3205 3154 3382
2474,2567 2951 2845 2848 2467 2983 2728 2474 2610 2742 2359 2620 2750 2757 2642 2644 3033 2400 3064
693,705 386 455 457 499 693 566 444 605 604
667,1025 389 774 519 393 651 656 667 416 1060 557 689 817 696 828 701 577 1092 843 589 1105 982 348 350 992 738 356 870 487 504 373 1016 1019 764 893
2576,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
2610,2567 2951 2845 2848 2467 2983 2728 2474 2610 2742 2359 2620 2750 2757 2642 2644 3033 2400 3064
3247,3136 3246 3471 3280 3247 3538 3220 3447 3166
3547,3264 3395 3560 3498 3539 3319 3547
2984,2392 2954 2854 2984
2421,2498 2674 2421 2938 2395
2854,2392 2954 2854 2984
3154,3235 3428 3205 3154 3382
2753,2753 2693 2470 2860 2388 2548 2715
2954,2392 2954 2854 2984
1325,1216 1123 1189 1222 1194 1325 1327 1201 1298 1141 1173 1175 1237 1269 1275 1308 1149 1278
1194,1216 1123 1189 1222 1194 1325 1327 1201 1298 1141 1173 1175 1237 1269 1275 1308 1149 1278
3471,3136 3246 3471 3280 3247 3538 3220 3447 3166
504,1025 389 774 519 393 651 656 667 416 1060 557 689 817 696 828 701 577 1092 843 589 1105 982 348 350 992 738 356 870 487 504 373 1016 1019 764 893
2984,3044 2888 2984 2957 2868 2806 2650 2619 2652 2974 2687
651,1025 389 774 519 393 651 656 667 416 1060 557 689 817 696 828 701 577 1092 843 589 1105 982 348 350 992 738 356 870 487 504 373 1016 1019 764 893
2872,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
2608,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
3395,3264 3395 3560 3498 3539 3319 3547
3325,3257 3325 3142
1189,1216 1123 1189 1222 1194 1325 1327 1201 1298 1141 1173 1175 1237 1269 1275 1308 1149 1278
2467,2567 2951 2845 2848 2467 2983 2728 2474 2610 2742 2359 2620 2750 2757 2642 2644 3033 2400 3064
3538,3136 3246 3471 3280 3247 3538 3220 3447 3166
2498,2498 2674 2421 2938 2395
2687,3044 2888 2984 2957 2868 2806 2650 2619 2652 2974 2687
3264,3264 3395 3560 3498 3539 3319 3547
373,1025 389 774 519 393 651 656 667 416 1060 557 689 817 696 828 701 577 1092 843 589 1105 982 348 350 992 738 356 870 487 504 373 1016 1019 764 893
3136,3136 3246 3471 3280 3247 3538 3220 3447 3166
225,4 8 268 19 278 29 157 31 164 40 171 299 49 50 177 180 184 71 76 83 85 91 223 225 228 230 238 114 121 252 125
3315,3200 3337 3315 3255
2854,2392 2954 2854 2984
2548,2753 2693 2470 2860 2388 2548 2715
2854,2392 2954 2854 2984
2714,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
3235,3235 3428 3205 3154 3382
3142,3257 3325 3142
3200,3200 3337 3315 3255
2346,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
3539,3264 3395 3560 3498 3539 3319 3547
3428,3235 3428 3205 3154 3382
2392,2392 2954 2854 2984
2346,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
3010,3010 3042 2662 2508 2862 2420 2677 2999
3200,3200 3337 3315 3255
2957,3044 2888 2984 2957 2868 2806 2650 2619 2652 2974 2687
2854,2392 2954 2854 2984
2984,3044 2888 2984 2957 2868 2806 2650 2619 2652 2974 2687
2576,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
1149,1216 1123 1189 1222 1194 1325 1327 1201 1298 1141 1173 1175 1237 1269 1275 1308 1149 1278
2388,2753 2693 2470 2860 2388 2548 2715
2939,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
2642,2567 2951 2845 2848 2467 2983 2728 2474 2610 2742 2359 2620 2750 2757 2642 2644 3033 2400 3064
2999,3010 3042 2662 2508 2862 2420 2677 2999
1019,1025 389 774 519 393 651 656 667 416 1060 557 689 817 696 828 701 577 1092 843 589 1105 982 348 350 992 738 356 870 487 504 373 1016 1019 764 893
2954,2392 2954 2854 2984
2845,2567 2951 2845 2848 2467 2983 2728 2474 2610 2742 2359 2620 2750 2757 2642 2644 3033 2400 3064
3257,3257 3325 3142
2421,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
2984,3044 2888 2984 2957 2868 2806 2650 2619 2652 2974 2687
3200,3200 3337 3315 3255
1016,1025 389 774 519 393 651 656 667 416 1060 557 689 817 696 828 701 577 1092 843 589 1105 982 348 350 992 738 356 870 487 504 373 1016 1019 764 893
2954,2392 2954 2854 2984
230,4 8 268 19 278 29 157 31 164 40 171 299 49 50 177 180 184 71 76 83 85 91 223 225 228 230 238 114 121 252 125
2392,2392 2954 2854 2984
2604,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
3200,3200 3337 3315 3255
