70,20 56 17,17 20 27 56 62 65 70 76 87 95 96 113
48,44 112 110,44 48 57 66 75 86 91 92 110 112
95,65 113 70,17 20 27 56 62 65 70 76 87 95 96 113
86,91 44 92,44 48 57 66 75 86 91 92 110 112
24,11 63 59,11 24 50 59 63 69 97
6,39 13 60,2 6 13 15 32 39 47 60 64 100 106
90,80 42 36,36 42 80 82 90
53,67 73 88,28 46 49 53 58 67 73 83 88 114
74,10 40 72,3 5 10 40 52 72 74 81 84 98 102 107
83,53 114 49,28 46 49 53 58 67 73 83 88 114
42,82 90 80,36 42 80 82 90
45,103 105 33,1 25 33 37 45 89 103 105 109
74,107 102 98,3 5 10 40 52 72 74 81 84 98 102 107
49,46 83 73,28 46 49 53 58 67 73 83 88 114
103,105 89 109,1 25 33 37 45 89 103 105 109
71,61 31 34,12 14 18 26 31 34 38 43 54 61 71 85 99
45,1 109 89,1 25 33 37 45 89 103 105 109
74,81 3 84,3 5 10 40 52 72 74 81 84 98 102 107
26,61 18 54,12 14 18 26 31 34 38 43 54 61 71 85 99
42,82 36 80,36 42 80 82 90
64,32 13 6,2 6 13 15 32 39 47 60 64 100 106
8,21 7 111,7 8 21 22 51 68 77 78 108 111
55,29 94 30,19 29 30 35 55 79 94 101
72,3 10 5,3 5 10 40 52 72 74 81 84 98 102 107
19,79 94 101,19 29 30 35 55 79 94 101
66,92 48 44,44 48 57 66 75 86 91 92 110 112
98,52 72 40,3 5 10 40 52 72 74 81 84 98 102 107
4,0 16 23,0 4 9 16 23 41 93 104
38,34 26 71,12 14 18 26 31 34 38 43 54 61 71 85 99
112,91 66 110,44 48 57 66 75 86 91 92 110 112
88,28 67 58,28 46 49 53 58 67 73 83 88 114
80,36 42 82,36 42 80 82 90
2,15 13 106,2 6 13 15 32 39 47 60 64 100 106
63,24 50 11,11 24 50 59 63 69 97
49,67 46 88,28 46 49 53 58 67 73 83 88 114
9,4 23 93,0 4 9 16 23 41 93 104
11,24 59 97,11 24 50 59 63 69 97
92,86 110 66,44 48 57 66 75 86 91 92 110 112
0,16 93 4,0 4 9 16 23 41 93 104
82,42 80 90,36 42 80 82 90
29,79 35 30,19 29 30 35 55 79 94 101
59,97 69 11,11 24 50 59 63 69 97
110,44 57 66,44 48 57 66 75 86 91 92 110 112
70,56 96 95,17 20 27 56 62 65 70 76 87 95 96 113
75,110 57 86,44 48 57 66 75 86 91 92 110 112
86,91 92 110,44 48 57 66 75 86 91 92 110 112
71,31 43 18,12 14 18 26 31 34 38 43 54 61 71 85 99
51,108 78 77,7 8 21 22 51 68 77 78 108 111
48,86 110 57,44 48 57 66 75 86 91 92 110 112
90,82 36 80,36 42 80 82 90
24,11 59 97,11 24 50 59 63 69 97
42,82 90 80,36 42 80 82 90
34,14 99 18,12 14 18 26 31 34 38 43 54 61 71 85 99
27,56 62 87,17 20 27 56 62 65 70 76 87 95 96 113
72,3 81 74,3 5 10 40 52 72 74 81 84 98 102 107
40,107 52 102,3 5 10 40 52 72 74 81 84 98 102 107
9,41 0 16,0 4 9 16 23 41 93 104
112,75 44 48,44 48 57 66 75 86 91 92 110 112
101,55 30 29,19 29 30 35 55 79 94 101
60,13 15 64,2 6 13 15 32 39 47 60 64 100 106
108,21 111 22,7 8 21 22 51 68 77 78 108 111
95,62 27 56,17 20 27 56 62 65 70 76 87 95 96 113
104,0 9 16,0 4 9 16 23 41 93 104
80,36 42 90,36 42 80 82 90
3,98 40 10,3 5 10 40 52 72 74 81 84 98 102 107
72,107 102 52,3 5 10 40 52 72 74 81 84 98 102 107
45,37 103 89,1 25 33 37 45 89 103 105 109
69,63 59 50,11 24 50 59 63 69 97
93,4 104 0,0 4 9 16 23 41 93 104
68,108 77 21,7 8 21 22 51 68 77 78 108 111
59,97 63 69,11 24 50 59 63 69 97
35,19 29 94,19 29 30 35 55 79 94 101
82,80 36 90,36 42 80 82 90
114,73 88 58,28 46 49 53 58 67 73 83 88 114
105,109 25 37,1 25 33 37 45 89 103 105 109
46,49 58 73,28 46 49 53 58 67 73 83 88 114
39,13 47 15,2 6 13 15 32 39 47 60 64 100 106
28,53 46 58,28 46 49 53 58 67 73 83 88 114
82,36 42 90,36 42 80 82 90
3,84 102 98,3 5 10 40 52 72 74 81 84 98 102 107
95,113 56 87,17 20 27 56 62 65 70 76 87 95 96 113
77,108 78 8,7 8 21 22 51 68 77 78 108 111
89,45 109 1,1 25 33 37 45 89 103 105 109
11,63 59 50,11 24 50 59 63 69 97
37,109 89 33,1 25 33 37 45 89 103 105 109
97,11 24 69,11 24 50 59 63 69 97
73,49 114 58,28 46 49 53 58 67 73 83 88 114
46,28 73 53,28 46 49 53 58 67 73 83 88 114
79,55 30 35,19 29 30 35 55 79 94 101
9,41 0 4,0 4 9 16 23 41 93 104
111,8 7 77,7 8 21 22 51 68 77 78 108 111
80,90 36 42,36 42 80 82 90
102,10 84 74,3 5 10 40 52 72 74 81 84 98 102 107
68,51 8 77,7 8 21 22 51 68 77 78 108 111
7,77 68 51,7 8 21 22 51 68 77 78 108 111
76,27 95 17,17 20 27 56 62 65 70 76 87 95 96 113
25,89 105 45,1 25 33 37 45 89 103 105 109
60,32 2 13,2 6 13 15 32 39 47 60 64 100 106
19,101 79 30,19 29 30 35 55 79 94 101
94,101 55 19,19 29 30 35 55 79 94 101
30,79 35 29,19 29 30 35 55 79 94 101
5,98 102 52,3 5 10 40 52 72 74 81 84 98 102 107
82,90 36 80,36 42 80 82 90
8,51 111 68,7 8 21 22 51 68 77 78 108 111
29,30 55 94,19 29 30 35 55 79 94 101
103,105 33 1,1 25 33 37 45 89 103 105 109
71,34 12 14,12 14 18 26 31 34 38 43 54 61 71 85 99
52,10 84 102,3 5 10 40 52 72 74 81 84 98 102 107
65,20 62 70,17 20 27 56 62 65 70 76 87 95 96 113
73,53 49 83,28 46 49 53 58 67 73 83 88 114
46,73 28 49,28 46 49 53 58 67 73 83 88 114
82,36 80 90,36 42 80 82 90
107,40 52 81,3 5 10 40 52 72 74 81 84 98 102 107
82,90 80 42,36 42 80 82 90
59,24 50 11,11 24 50 59 63 69 97
37,105 109 103,1 25 33 37 45 89 103 105 109
56,65 113 96,17 20 27 56 62 65 70 76 87 95 96 113
80,36 42 90,36 42 80 82 90
25,33 109 89,1 25 33 37 45 89 103 105 109
82,42 36 90,36 42 80 82 90
3,5 84 40,3 5 10 40 52 72 74 81 84 98 102 107
24,97 63 59,11 24 50 59 63 69 97
20,56 87 95,17 20 27 56 62 65 70 76 87 95 96 113
37,33 109 105,1 25 33 37 45 89 103 105 109
95,56 17 87,17 20 27 56 62 65 70 76 87 95 96 113
81,52 102 84,3 5 10 40 52 72 74 81 84 98 102 107
113,65 87 56,17 20 27 56 62 65 70 76 87 95 96 113
47,6 60 32,2 6 13 15 32 39 47 60 64 100 106
109,103 45 33,1 25 33 37 45 89 103 105 109
33,25 103 105,1 25 33 37 45 89 103 105 109
91,57 44 75,44 48 57 66 75 86 91 92 110 112
79,30 19 94,19 29 30 35 55 79 94 101
58,73 114 88,28 46 49 53 58 67 73 83 88 114
70,76 87 27,17 20 27 56 62 65 70 76 87 95 96 113
66,48 86 112,44 48 57 66 75 86 91 92 110 112
92,57 75 44,44 48 57 66 75 86 91 92 110 112
90,80 42 82,36 42 80 82 90
9,4 93 16,0 4 9 16 23 41 93 104
57,86 66 92,44 48 57 66 75 86 91 92 110 112
70,20 95 113,17 20 27 56 62 65 70 76 87 95 96 113
23,4 16 93,0 4 9 16 23 41 93 104
30,79 55 101,19 29 30 35 55 79 94 101
42,36 82 90,36 42 80 82 90
89,37 33 105,1 25 33 37 45 89 103 105 109
28,53 73 46,28 46 49 53 58 67 73 83 88 114
50,63 59 97,11 24 50 59 63 69 97
93,0 4 16,0 4 9 16 23 41 93 104
11,97 24 50,11 24 50 59 63 69 97
66,75 91 92,44 48 57 66 75 86 91 92 110 112
15,32 6 47,2 6 13 15 32 39 47 60 64 100 106
0,16 4 104,0 4 9 16 23 41 93 104
17,87 20 56,17 20 27 56 62 65 70 76 87 95 96 113
47,39 60 15,2 6 13 15 32 39 47 60 64 100 106
73,53 83 114,28 46 49 53 58 67 73 83 88 114
103,105 25 37,1 25 33 37 45 89 103 105 109
99,12 85 38,12 14 18 26 31 34 38 43 54 61 71 85 99
110,86 75 48,44 48 57 66 75 86 91 92 110 112
20,56 113 76,17 20 27 56 62 65 70 76 87 95 96 113
114,46 73 83,28 46 49 53 58 67 73 83 88 114
43,99 61 18,12 14 18 26 31 34 38 43 54 61 71 85 99
32,106 6 100,2 6 13 15 32 39 47 60 64 100 106
105,89 33 25,1 25 33 37 45 89 103 105 109
37,109 33 105,1 25 33 37 45 89 103 105 109
97,63 50 69,11 24 50 59 63 69 97
19,30 55 79,19 29 30 35 55 79 94 101
108,111 77 78,7 8 21 22 51 68 77 78 108 111
92,91 110 57,44 48 57 66 75 86 91 92 110 112
100,60 106 47,2 6 13 15 32 39 47 60 64 100 106
76,65 56 62,17 20 27 56 62 65 70 76 87 95 96 113
57,66 86 44,44 48 57 66 75 86 91 92 110 112
59,50 97 69,11 24 50 59 63 69 97
112,57 66 48,44 48 57 66 75 86 91 92 110 112
101,79 30 94,19 29 30 35 55 79 94 101
103,89 109 105,1 25 33 37 45 89 103 105 109
97,24 50 63,11 24 50 59 63 69 97
56,70 95 96,17 20 27 56 62 65 70 76 87 95 96 113
92,66 86 112,44 48 57 66 75 86 91 92 110 112
46,58 88 67,28 46 49 53 58 67 73 83 88 114
50,69 97 63,11 24 50 59 63 69 97
109,25 33 105,1 25 33 37 45 89 103 105 109
18,12 61 26,12 14 18 26 31 34 38 43 54 61 71 85 99
52,102 84 40,3 5 10 40 52 72 74 81 84 98 102 107
75,92 48 110,44 48 57 66 75 86 91 92 110 112
110,48 75 92,44 48 57 66 75 86 91 92 110 112
3,40 107 72,3 5 10 40 52 72 74 81 84 98 102 107
99,12 43 85,12 14 18 26 31 34 38 43 54 61 71 85 99
114,73 58 83,28 46 49 53 58 67 73 83 88 114
112,48 92 44,44 48 57 66 75 86 91 92 110 112
8,77 51 111,7 8 21 22 51 68 77 78 108 111
65,96 95 76,17 20 27 56 62 65 70 76 87 95 96 113
34,38 61 54,12 14 18 26 31 34 38 43 54 61 71 85 99
59,63 24 50,11 24 50 59 63 69 97
80,90 82 36,36 42 80 82 90
38,18 61 85,12 14 18 26 31 34 38 43 54 61 71 85 99
2,15 39 64,2 6 13 15 32 39 47 60 64 100 106
13,47 106 100,2 6 13 15 32 39 47 60 64 100 106
26,38 18 54,12 14 18 26 31 34 38 43 54 61 71 85 99
44,91 110 75,44 48 57 66 75 86 91 92 110 112
25,105 109 37,1 25 33 37 45 89 103 105 109
49,114 88 53,28 46 49 53 58 67 73 83 88 114
39,32 60 100,2 6 13 15 32 39 47 60 64 100 106
60,64 106 39,2 6 13 15 32 39 47 60 64 100 106
54,31 61 71,12 14 18 26 31 34 38 43 54 61 71 85 99
48,75 57 66,44 48 57 66 75 86 91 92 110 112
45,103 109 25,1 25 33 37 45 89 103 105 109
33,25 109 89,1 25 33 37 45 89 103 105 109
27,62 87 70,17 20 27 56 62 65 70 76 87 95 96 113
3,74 84 72,3 5 10 40 52 72 74 81 84 98 102 107
62,96 70 87,17 20 27 56 62 65 70 76 87 95 96 113
6,47 13 64,2 6 13 15 32 39 47 60 64 100 106
69,50 97 24,11 24 50 59 63 69 97
58,67 28 83,28 46 49 53 58 67 73 83 88 114
15,2 100 60,2 6 13 15 32 39 47 60 64 100 106
24,11 59 63,11 24 50 59 63 69 97
50,11 63 59,11 24 50 59 63 69 97
16,23 104 41,0 4 9 16 23 41 93 104
9,16 93 41,0 4 9 16 23 41 93 104
30,19 55 35,19 29 30 35 55 79 94 101
35,30 79 101,19 29 30 35 55 79 94 101
74,5 10 52,3 5 10 40 52 72 74 81 84 98 102 107
97,50 69 11,11 24 50 59 63 69 97
64,106 15 32,2 6 13 15 32 39 47 60 64 100 106
102,5 40 3,3 5 10 40 52 72 74 81 84 98 102 107
26,61 85 18,12 14 18 26 31 34 38 43 54 61 71 85 99
58,46 28 73,28 46 49 53 58 67 73 83 88 114
89,37 109 1,1 25 33 37 45 89 103 105 109
93,0 104 23,0 4 9 16 23 41 93 104
32,106 47 6,2 6 13 15 32 39 47 60 64 100 106
56,65 76 113,17 20 27 56 62 65 70 76 87 95 96 113
38,85 12 61,12 14 18 26 31 34 38 43 54 61 71 85 99
36,90 82 42,36 42 80 82 90
63,97 69 50,11 24 50 59 63 69 97
47,6 2 60,2 6 13 15 32 39 47 60 64 100 106
103,89 45 37,1 25 33 37 45 89 103 105 109
61,71 14 26,12 14 18 26 31 34 38 43 54 61 71 85 99
80,82 36 42,36 42 80 82 90
8,77 78 22,7 8 21 22 51 68 77 78 108 111
24,11 97 59,11 24 50 59 63 69 97
74,107 40 5,3 5 10 40 52 72 74 81 84 98 102 107
20,113 62 56,17 20 27 56 62 65 70 76 87 95 96 113
43,99 26 12,12 14 18 26 31 34 38 43 54 61 71 85 99
58,67 53 83,28 46 49 53 58 67 73 83 88 114
31,54 85 26,12 14 18 26 31 34 38 43 54 61 71 85 99
106,13 100 2,2 6 13 15 32 39 47 60 64 100 106
23,16 41 4,0 4 9 16 23 41 93 104
55,94 19 101,19 29 30 35 55 79 94 101
30,79 94 29,19 29 30 35 55 79 94 101
35,55 19 30,19 29 30 35 55 79 94 101
36,42 82 90,36 42 80 82 90
94,79 30 55,19 29 30 35 55 79 94 101
63,97 11 59,11 24 50 59 63 69 97
21,51 7 78,7 8 21 22 51 68 77 78 108 111
110,57 44 112,44 48 57 66 75 86 91 92 110 112
50,63 59 11,11 24 50 59 63 69 97
83,67 49 46,28 46 49 53 58 67 73 83 88 114
35,29 79 30,19 29 30 35 55 79 94 101
20,113 96 76,17 20 27 56 62 65 70 76 87 95 96 113
90,36 80 42,36 42 80 82 90
73,58 83 114,28 46 49 53 58 67 73 83 88 114
58,83 28 53,28 46 49 53 58 67 73 83 88 114
42,80 82 36,36 42 80 82 90
6,100 13 60,2 6 13 15 32 39 47 60 64 100 106
21,78 51 108,7 8 21 22 51 68 77 78 108 111
46,53 28 83,28 46 49 53 58 67 73 83 88 114
64,32 6 47,2 6 13 15 32 39 47 60 64 100 106
97,69 24 50,11 24 50 59 63 69 97
91,110 66 92,44 48 57 66 75 86 91 92 110 112
84,72 10 98,3 5 10 40 52 72 74 81 84 98 102 107
8,68 77 22,7 8 21 22 51 68 77 78 108 111
84,3 102 10,3 5 10 40 52 72 74 81 84 98 102 107
64,106 2 39,2 6 13 15 32 39 47 60 64 100 106
83,28 114 73,28 46 49 53 58 67 73 83 88 114
25,103 45 37,1 25 33 37 45 89 103 105 109
113,62 76 70,17 20 27 56 62 65 70 76 87 95 96 113
1,33 45 105,1 25 33 37 45 89 103 105 109
76,65 56 96,17 20 27 56 62 65 70 76 87 95 96 113
27,70 113 17,17 20 27 56 62 65 70 76 87 95 96 113
51,111 68 21,7 8 21 22 51 68 77 78 108 111
98,10 107 81,3 5 10 40 52 72 74 81 84 98 102 107
67,53 49 114,28 46 49 53 58 67 73 83 88 114
91,57 86 92,44 48 57 66 75 86 91 92 110 112
39,106 6 47,2 6 13 15 32 39 47 60 64 100 106
4,41 0 104,0 4 9 16 23 41 93 104
73,49 83 28,28 46 49 53 58 67 73 83 88 114
55,79 35 19,19 29 30 35 55 79 94 101
30,94 29 35,19 29 30 35 55 79 94 101
89,37 105 109,1 25 33 37 45 89 103 105 109
16,4 41 23,0 4 9 16 23 41 93 104
37,105 25 89,1 25 33 37 45 89 103 105 109
18,31 71 38,12 14 18 26 31 34 38 43 54 61 71 85 99
92,66 112 91,44 48 57 66 75 86 91 92 110 112
9,0 41 4,0 4 9 16 23 41 93 104
48,110 91 86,44 48 57 66 75 86 91 92 110 112
82,42 36 90,36 42 80 82 90
89,37 25 33,1 25 33 37 45 89 103 105 109
36,82 42 80,36 42 80 82 90
50,69 97 59,11 24 50 59 63 69 97
66,92 86 48,44 48 57 66 75 86 91 92 110 112
14,71 34 12,12 14 18 26 31 34 38 43 54 61 71 85 99
42,90 82 36,36 42 80 82 90
75,91 66 57,44 48 57 66 75 86 91 92 110 112
102,5 10 40,3 5 10 40 52 72 74 81 84 98 102 107
66,92 110 57,44 48 57 66 75 86 91 92 110 112
58,28 46 53,28 46 49 53 58 67 73 83 88 114
7,78 22 111,7 8 21 22 51 68 77 78 108 111
45,109 37 33,1 25 33 37 45 89 103 105 109
48,75 91 44,44 48 57 66 75 86 91 92 110 112
57,112 92 66,44 48 57 66 75 86 91 92 110 112
85,38 34 31,12 14 18 26 31 34 38 43 54 61 71 85 99
19,55 35 101,19 29 30 35 55 79 94 101
9,41 23 0,0 4 9 16 23 41 93 104
19,94 35 55,19 29 30 35 55 79 94 101
33,1 45 37,1 25 33 37 45 89 103 105 109
69,11 97 59,11 24 50 59 63 69 97
101,94 35 55,19 29 30 35 55 79 94 101
42,82 36 80,36 42 80 82 90
9,16 41 4,0 4 9 16 23 41 93 104
89,105 37 1,1 25 33 37 45 89 103 105 109
100,106 60 15,2 6 13 15 32 39 47 60 64 100 106
38,34 12 43,12 14 18 26 31 34 38 43 54 61 71 85 99
55,101 29 35,19 29 30 35 55 79 94 101
23,9 4 0,0 4 9 16 23 41 93 104
105,37 33 25,1 25 33 37 45 89 103 105 109
1,109 105 45,1 25 33 37 45 89 103 105 109
68,21 78 51,7 8 21 22 51 68 77 78 108 111
90,82 36 80,36 42 80 82 90
91,110 57 44,44 48 57 66 75 86 91 92 110 112
36,82 42 90,36 42 80 82 90
43,12 18 26,12 14 18 26 31 34 38 43 54 61 71 85 99
55,29 35 19,19 29 30 35 55 79 94 101
108,51 77 111,7 8 21 22 51 68 77 78 108 111
21,78 108 68,7 8 21 22 51 68 77 78 108 111
43,34 38 85,12 14 18 26 31 34 38 43 54 61 71 85 99
98,10 81 102,3 5 10 40 52 72 74 81 84 98 102 107
4,16 9 41,0 4 9 16 23 41 93 104
28,46 53 49,28 46 49 53 58 67 73 83 88 114
86,48 75 92,44 48 57 66 75 86 91 92 110 112
110,75 57 92,44 48 57 66 75 86 91 92 110 112
4,16 23 0,0 4 9 16 23 41 93 104
11,24 59 63,11 24 50 59 63 69 97
78,51 111 7,7 8 21 22 51 68 77 78 108 111
101,35 19 79,19 29 30 35 55 79 94 101
74,5 72 3,3 5 10 40 52 72 74 81 84 98 102 107
111,21 8 77,7 8 21 22 51 68 77 78 108 111
89,109 25 33,1 25 33 37 45 89 103 105 109
23,93 104 0,0 4 9 16 23 41 93 104
49,58 88 114,28 46 49 53 58 67 73 83 88 114
0,4 23 104,0 4 9 16 23 41 93 104
25,37 105 45,1 25 33 37 45 89 103 105 109
35,30 79 94,19 29 30 35 55 79 94 101
19,101 79 35,19 29 30 35 55 79 94 101
85,38 54 31,12 14 18 26 31 34 38 43 54 61 71 85 99
10,52 40 84,3 5 10 40 52 72 74 81 84 98 102 107
52,81 5 10,3 5 10 40 52 72 74 81 84 98 102 107
20,62 113 87,17 20 27 56 62 65 70 76 87 95 96 113
101,55 79 29,19 29 30 35 55 79 94 101
32,64 6 47,2 6 13 15 32 39 47 60 64 100 106
42,90 82 36,36 42 80 82 90
91,86 75 66,44 48 57 66 75 86 91 92 110 112
77,111 7 68,7 8 21 22 51 68 77 78 108 111
24,69 97 50,11 24 50 59 63 69 97
90,80 82 36,36 42 80 82 90
74,102 10 72,3 5 10 40 52 72 74 81 84 98 102 107
45,103 105 1,1 25 33 37 45 89 103 105 109
39,15 2 106,2 6 13 15 32 39 47 60 64 100 106
65,62 70 56,17 20 27 56 62 65 70 76 87 95 96 113
90,80 36 82,36 42 80 82 90
53,114 67 49,28 46 49 53 58 67 73 83 88 114
91,48 75 66,44 48 57 66 75 86 91 92 110 112
103,105 45 109,1 25 33 37 45 89 103 105 109
49,46 53 67,28 46 49 53 58 67 73 83 88 114
49,88 58 67,28 46 49 53 58 67 73 83 88 114
101,79 55 35,19 29 30 35 55 79 94 101
28,53 83 67,28 46 49 53 58 67 73 83 88 114
7,108 21 22,7 8 21 22 51 68 77 78 108 111
9,41 4 104,0 4 9 16 23 41 93 104
0,104 41 9,0 4 9 16 23 41 93 104
36,80 82 90,36 42 80 82 90
60,106 39 47,2 6 13 15 32 39 47 60 64 100 106
6,13 2 64,2 6 13 15 32 39 47 60 64 100 106
61,85 18 34,12 14 18 26 31 34 38 43 54 61 71 85 99
42,36 80 90,36 42 80 82 90
63,59 24 97,11 24 50 59 63 69 97
24,11 69 50,11 24 50 59 63 69 97
20,113 95 17,17 20 27 56 62 65 70 76 87 95 96 113
58,88 49 83,28 46 49 53 58 67 73 83 88 114
46,114 49 88,28 46 49 53 58 67 73 83 88 114
7,108 8 111,7 8 21 22 51 68 77 78 108 111
42,80 82 36,36 42 80 82 90
21,111 68 78,7 8 21 22 51 68 77 78 108 111
67,49 88 58,28 46 49 53 58 67 73 83 88 114
103,109 1 89,1 25 33 37 45 89 103 105 109
11,50 59 24,11 24 50 59 63 69 97
101,35 55 79,19 29 30 35 55 79 94 101
113,62 17 65,17 20 27 56 62 65 70 76 87 95 96 113
101,35 19 30,19 29 30 35 55 79 94 101
95,65 62 17,17 20 27 56 62 65 70 76 87 95 96 113
6,64 47 13,2 6 13 15 32 39 47 60 64 100 106
61,31 18 12,12 14 18 26 31 34 38 43 54 61 71 85 99
113,95 62 65,17 20 27 56 62 65 70 76 87 95 96 113
74,102 3 72,3 5 10 40 52 72 74 81 84 98 102 107
0,104 9 4,0 4 9 16 23 41 93 104
86,91 66 110,44 48 57 66 75 86 91 92 110 112
87,56 27 76,17 20 27 56 62 65 70 76 87 95 96 113
95,87 56 96,17 20 27 56 62 65 70 76 87 95 96 113
35,94 19 101,19 29 30 35 55 79 94 101
81,74 84 40,3 5 10 40 52 72 74 81 84 98 102 107
70,62 27 65,17 20 27 56 62 65 70 76 87 95 96 113
110,86 57 48,44 48 57 66 75 86 91 92 110 112
98,74 5 84,3 5 10 40 52 72 74 81 84 98 102 107
49,46 67 53,28 46 49 53 58 67 73 83 88 114
105,1 37 45,1 25 33 37 45 89 103 105 109
18,99 14 34,12 14 18 26 31 34 38 43 54 61 71 85 99
8,22 68 77,7 8 21 22 51 68 77 78 108 111
109,105 25 89,1 25 33 37 45 89 103 105 109
82,90 42 36,36 42 80 82 90
16,4 93 0,0 4 9 16 23 41 93 104
43,99 61 14,12 14 18 26 31 34 38 43 54 61 71 85 99
97,50 11 69,11 24 50 59 63 69 97
9,93 41 23,0 4 9 16 23 41 93 104
31,38 85 61,12 14 18 26 31 34 38 43 54 61 71 85 99
36,42 82 80,36 42 80 82 90
43,38 61 85,12 14 18 26 31 34 38 43 54 61 71 85 99
14,99 18 12,12 14 18 26 31 34 38 43 54 61 71 85 99
40,3 5 72,3 5 10 40 52 72 74 81 84 98 102 107
8,77 7 21,7 8 21 22 51 68 77 78 108 111
47,15 13 100,2 6 13 15 32 39 47 60 64 100 106
69,11 97 24,11 24 50 59 63 69 97
46,88 49 28,28 46 49 53 58 67 73 83 88 114
45,37 105 103,1 25 33 37 45 89 103 105 109
41,0 23 9,0 4 9 16 23 41 93 104
28,88 46 58,28 46 49 53 58 67 73 83 88 114
70,56 95 17,17 20 27 56 62 65 70 76 87 95 96 113
49,67 46 58,28 46 49 53 58 67 73 83 88 114
84,10 52 72,3 5 10 40 52 72 74 81 84 98 102 107
2,39 15 47,2 6 13 15 32 39 47 60 64 100 106
36,42 82 80,36 42 80 82 90
82,36 42 90,36 42 80 82 90
67,49 53 88,28 46 49 53 58 67 73 83 88 114
16,9 93 41,0 4 9 16 23 41 93 104
88,114 49 73,28 46 49 53 58 67 73 83 88 114
106,6 13 32,2 6 13 15 32 39 47 60 64 100 106
103,109 37 45,1 25 33 37 45 89 103 105 109
25,105 1 45,1 25 33 37 45 89 103 105 109
33,105 1 109,1 25 33 37 45 89 103 105 109
12,26 18 99,12 14 18 26 31 34 38 43 54 61 71 85 99
58,28 67 83,28 46 49 53 58 67 73 83 88 114
34,38 26 99,12 14 18 26 31 34 38 43 54 61 71 85 99
70,65 56 113,17 20 27 56 62 65 70 76 87 95 96 113
90,42 36 80,36 42 80 82 90
18,43 38 54,12 14 18 26 31 34 38 43 54 61 71 85 99
74,98 107 40,3 5 10 40 52 72 74 81 84 98 102 107
78,77 8 51,7 8 21 22 51 68 77 78 108 111
30,101 94 19,19 29 30 35 55 79 94 101
57,66 91 92,44 48 57 66 75 86 91 92 110 112
76,96 62 87,17 20 27 56 62 65 70 76 87 95 96 113
42,80 90 36,36 42 80 82 90
111,21 108 68,7 8 21 22 51 68 77 78 108 111
28,46 73 114,28 46 49 53 58 67 73 83 88 114
41,23 9 16,0 4 9 16 23 41 93 104
93,0 9 104,0 4 9 16 23 41 93 104
100,2 39 47,2 6 13 15 32 39 47 60 64 100 106
22,108 8 51,7 8 21 22 51 68 77 78 108 111
60,15 13 2,2 6 13 15 32 39 47 60 64 100 106
4,41 23 104,0 4 9 16 23 41 93 104
94,19 55 29,19 29 30 35 55 79 94 101
68,22 108 8,7 8 21 22 51 68 77 78 108 111
73,28 114 67,28 46 49 53 58 67 73 83 88 114
39,60 32 64,2 6 13 15 32 39 47 60 64 100 106
48,57 44 75,44 48 57 66 75 86 91 92 110 112
114,67 49 88,28 46 49 53 58 67 73 83 88 114
89,105 103 45,1 25 33 37 45 89 103 105 109
6,2 64 32,2 6 13 15 32 39 47 60 64 100 106
43,54 38 31,12 14 18 26 31 34 38 43 54 61 71 85 99
91,112 86 57,44 48 57 66 75 86 91 92 110 112
81,10 84 3,3 5 10 40 52 72 74 81 84 98 102 107
63,24 50 97,11 24 50 59 63 69 97
80,90 36 82,36 42 80 82 90
71,26 34 85,12 14 18 26 31 34 38 43 54 61 71 85 99
39,100 6 47,2 6 13 15 32 39 47 60 64 100 106
22,68 78 51,7 8 21 22 51 68 77 78 108 111
24,59 63 97,11 24 50 59 63 69 97
8,77 22 51,7 8 21 22 51 68 77 78 108 111
28,88 83 53,28 46 49 53 58 67 73 83 88 114
107,40 52 10,3 5 10 40 52 72 74 81 84 98 102 107
104,0 93 4,0 4 9 16 23 41 93 104
8,111 21 77,7 8 21 22 51 68 77 78 108 111
69,11 50 97,11 24 50 59 63 69 97
72,10 102 40,3 5 10 40 52 72 74 81 84 98 102 107
51,21 111 77,7 8 21 22 51 68 77 78 108 111
92,75 112 57,44 48 57 66 75 86 91 92 110 112
95,76 65 56,17 20 27 56 62 65 70 76 87 95 96 113
64,47 15 6,2 6 13 15 32 39 47 60 64 100 106
12,54 61 71,12 14 18 26 31 34 38 43 54 61 71 85 99
84,40 52 5,3 5 10 40 52 72 74 81 84 98 102 107
36,80 82 90,36 42 80 82 90
49,28 67 114,28 46 49 53 58 67 73 83 88 114
12,71 18 61,12 14 18 26 31 34 38 43 54 61 71 85 99
109,1 105 103,1 25 33 37 45 89 103 105 109
76,17 20 56,17 20 27 56 62 65 70 76 87 95 96 113
21,78 51 22,7 8 21 22 51 68 77 78 108 111
77,108 21 68,7 8 21 22 51 68 77 78 108 111
49,114 46 73,28 46 49 53 58 67 73 83 88 114
2,64 100 47,2 6 13 15 32 39 47 60 64 100 106
110,57 92 48,44 48 57 66 75 86 91 92 110 112
41,4 93 104,0 4 9 16 23 41 93 104
75,110 92 57,44 48 57 66 75 86 91 92 110 112
112,57 48 91,44 48 57 66 75 86 91 92 110 112
96,65 87 76,17 20 27 56 62 65 70 76 87 95 96 113
99,61 85 18,12 14 18 26 31 34 38 43 54 61 71 85 99
25,89 109 103,1 25 33 37 45 89 103 105 109
33,25 45 1,1 25 33 37 45 89 103 105 109
73,49 46 28,28 46 49 53 58 67 73 83 88 114
29,79 35 30,19 29 30 35 55 79 94 101
